FullName,Price,Volume,Type,Country
Duc de Belmonde Cabernet Syrah,92,750,Rött vin,Frankrike
Big Game Malbec Syrah,87,750,Rött vin,Argentina
Pouilly Fuissé Merlin,299,750,Vitt vin,Frankrike
Tedeschi Amarone della Valpolicella,469,750,Rött vin,Italien
CH By Chocapalha,279,750,Rött vin,Portugal
Prova d'Autore,189,750,Rött vin,Italien
Melograno Rosso,119,750,Rött vin,Italien
Campo Alegre Blanco,139,750,Vitt vin,Spanien
Piedra Negra Gran Malbec,299,750,Rött vin,Argentina
Ca'Montini Prosecco Extra Dry,99,750,Mousserande vin,Italien
Humo Blanco Gran Cuvée Pinot Noir,209,750,Rött vin,Chile
Silver Palm Zinfandel,205,750,Rött vin,USA
Silver Palm Chardonnay,205,750,Vitt vin,USA
Canard Duchêne Brut Millésime,384,750,Mousserande vin,Frankrike
Chambolle-Musigny Domaine Roux,459,750,Rött vin,Frankrike
Ghost Ugly Duck West Coast IPA,27.8,330,Öl,Danmark
Montecariano Amarone della Valpolicella Classico,474,750,Rött vin,Italien
Bourgogne Chardonnay Cuvée des Visitandines Patriarche,109,750,Vitt vin,Frankrike
Chablis Sainte Claire J M Brocard,149,750,Vitt vin,Frankrike
Arrogant Frog Ribet Rouge Cabernet Sauvignon Merlot,105,750,Rött vin,Frankrike
Epica Malbec,76,750,Rött vin,Argentina
Tapiz Organic Reserve Malbec,155,750,Rött vin,Argentina
Arrogant Frog Chardonnay,105,750,Vitt vin,Frankrike
Motivo Prosecco Brut,131,750,Mousserande vin,Italien
M de Malle,226,750,Vitt vin,Frankrike
Ronan by Clinet,121,750,Vitt vin,Frankrike
Interdite Cuvée Brut,429,750,Mousserande vin,Frankrike
Escudo Rojo,129,750,Rött vin,Chile
Nostos The Journey Roussanne,259,750,Vitt vin,Grekland
Saumur Puy Notre Dame,145,750,Rött vin,Frankrike
Corte dall' Ecovista,109,750,Rött vin,Italien
Château Thébaud,143,750,Vitt vin,Frankrike
Grand Siècle Champagne Laurent-Perrier,1099,750,Mousserande vin,Frankrike
Domaine de la Jaubertie Chardonnay,153,750,Vitt vin,Frankrike
Roger Brun Romance Rosé,359,750,Mousserande vin,Frankrike
Dr Von Bassermann-Jordan Jesuitengarten Grosses Gewächs,537,750,Vitt vin,Tyskland
Dr Von Bassermann-Jordan Kalkofen Grosses Gewächs,453,750,Vitt vin,Tyskland
Dr Von Bassermann-Jordan Ölberg Kapelle Grosses Gewächs,394,750,Vitt vin,Tyskland
Starmont Sauvignon Blanc,196,750,Vitt vin,USA
Starmont Chardonnay,245,750,Vitt vin,USA
Starmont Merlot,285,750,Rött vin,USA
Starmont Cabernet Sauvignon,285,750,Rött vin,USA
Starmont Pinot Noir,285,750,Rött vin,USA
Omnipollo Onda,30.9,330,Öl,Internationellt märke
Villa Locatelli Pinot Grigio,99,750,Vitt vin,Italien
Château de la Maltroye Pinot Noir,266,750,Rött vin,Frankrike
Wadworth Bishop's Tipple,32.4,500,Öl,Storbritannien
Tenuta Marcati Valpolicella Superiore,156,750,Rött vin,Italien
Traquair House Ale,26.9,330,Öl,Storbritannien
Macchia Primitivo di Manduria,99,750,Rött vin,Italien
Villa Locatelli Sauvignon Blanc,99,750,Vitt vin,Italien
Manorossa Negroamaro,159,750,Rött vin,Italien
Wadworth Old Timer,32.3,500,Öl,Storbritannien
Cristian Senez Brut Carte Blanche,299,750,Mousserande vin,Frankrike
Wadworth Swordfish,32.4,500,Öl,Storbritannien
Augustiner Bräu Edelstoff,39.1,500,Öl,Tyskland
Augustiner Bräu Dunkel,37.3,500,Öl,Tyskland
Augustiner Bräu Weissbier,38.1,500,Öl,Tyskland
Rothaus Eiszäpfle,33.2,330,Öl,Tyskland
Rothaus Hefeweizen,37.4,500,Öl,Tyskland
Château de Lavison,74,750,Rött vin,Frankrike
Sourgal Moscato d'Asti,159,750,Vitt vin,Italien
DesignBrew Très Belle Chic Trippel,29.9,330,Öl,Sverige
Eikendal Reserve Chardonnay,249,750,Vitt vin,Sydafrika
Barolo Aldo Clerico,299,750,Rött vin,Italien
Wisby Lager,17.9,330,Öl,Sverige
Pewsey Vale Contours Riesling,219,750,Vitt vin,Australien
Sentio Valdobbiadene Prosecco Superiore Brut,171,750,Mousserande vin,Italien
Millstone Heavy Peated,1039,700,Whisky,Nederländerna
Candido Immensum Salice Salentino,165,750,Rött vin,Italien
Laurent-Perrier Alexandra Grand Cuvée Rosé Brut,2599,750,Mousserande vin,Frankrike
Beerbliotek Black Ale Chilli,35.9,330,Öl,Sverige
Amager Barrier The Mortician,64.9,500,Öl,Danmark
Hanssens Oude Gueuze,69,375,Öl,Belgien
Wild West Alvinne,49,330,Öl,Belgien
Tie Guan Yin Garage Project,79.9,650,Öl,Nya Zeeland
Alstadberger Klostergården,68.5,500,Öl,Norge
Ryan's Plow Pinot Noir Lingua Franca,599,750,Rött vin,USA
Mimi's Mind Pinot Noir Lingua Franca,899,750,Rött vin,USA
Sister's Chardonnay Lingua Franca,899,750,Vitt vin,USA
Petruccino Podere Forte,340,750,Rött vin,Italien
Petrucci Podere Forte,1479,750,Rött vin,Italien
Glenmorangie 18 Years Extremely Rare,1059,700,Whisky,Storbritannien
Sierra Nevada Bigfoot,40.9,355,Öl,USA
Jim Barry Assyrtiko,199,750,Vitt vin,Australien
Château Nenin,699,750,Rött vin,Frankrike
Federico Paternina Banda Azul Brut,69,750,Mousserande vin,Spanien
Charles Heidsieck Brut,699,750,Mousserande vin,Frankrike
Pietro Cassina Lessona Pidrin,249,750,Rött vin,Italien
Bergausener Sauvignon Blanc,179,750,Vitt vin,Österrike
Bertani Amarone Della Valpolicella Classico,699,750,Rött vin,Italien
Barolo Bricco Delle Viole G.D Vajra,499,750,Rött vin,Italien
Le Cupole Trinoro,279,750,Rött vin,Italien
Charles Heidsieck Blanc des Millénaires,1499,750,Mousserande vin,Frankrike
Cesconi Pletter,199,750,Rött vin,Italien
Nerocapitano Rosso Frappato,189,750,Rött vin,Italien
La Reserve de Malartic Blanc,295,750,Vitt vin,Frankrike
Steiner Hund Stagård,239,750,Vitt vin,Österrike
Radici Taurasi Mastroberardino,299,750,Rött vin,Italien
Casanuova di Nittardi Vigna Doghessa,189,750,Rött vin,Italien
Cocciapazza Torre dei Beati,199,750,Rött vin,Italien
Alfiero Boffa Muntrivé,169,750,Rött vin,Italien
Ayinger Weizenbock,25.9,330,Öl,Tyskland
Brewify Easy IPA,22.6,330,Öl,Sverige
Yalumba FDR1A Cabernet Sauvignon Shiraz,299,750,Rött vin,Australien
Yalumba The Cigar Cabernet,219,750,Rött vin,Australien
Brewify Modern Lager,24.7,330,Öl,Sverige
Brewify IPA,26.9,330,Öl,Sverige
Izadi Blanco,139,750,Vitt vin,Spanien
Barolo BelColle Monvigliero,443,750,Rött vin,Italien
Château Grand francais Bordeaux Supérieur,223,750,Rött vin,Frankrike
BRLO Craft beer German IPA,26.4,330,Öl,Tyskland
BRLO Craft beer Redlight Ale,26.6,330,Öl,Tyskland
Sentio Pinot Grigio,127,750,Vitt vin,Italien
Jansz Premium Cuvée,175,750,Mousserande vin,Australien
Essence Riesling,109,750,Vitt vin,Tyskland
"Arboga 5,6",15.9,500,Öl,Sverige
Schug Carneros Chardonnay,422,750,Vitt vin,USA
Johannishof Riesling Trocken,120,750,Vitt vin,Tyskland
Bürgermeister Schweinhardt Langenlonsheimer Rothenberg Riesling,165,750,Vitt vin,Tyskland
Campo Marin Reserva,100,750,Rött vin,Spanien
Johannishof Rüdesheimer Berg Rottland Auslese Riesling,271,375,Vitt vin,Tyskland
Alde Gott Pinot Noir,139,750,Rött vin,Tyskland
Akratos Retsina,101,750,Vitt vin,Grekland
Vérité La Joie,2899,750,Rött vin,USA
Marin Bianco,129,750,Vitt vin,Italien
Budvar Budejovicky,12.9,330,Öl,Tjeckien
Lazzarito,539,750,Rött vin,Italien
Domaine Du Clos De Sixte,159,750,Rött vin,Frankrike
Glen Moray Douglas of Drumlanrig Refill Hogshead 8 Years,688,700,Whisky,Storbritannien
Calabuig Tempranillo,69,750,Rött vin,Spanien
Speyside Spey Tenné Tawny Port Casks,580,700,Whisky,Storbritannien
Speyside Spey 12 Years,648,700,Whisky,Storbritannien
Speyside Spey Chairman's Choice,894,700,Whisky,Storbritannien
Speyside Spey Sherry Cask 18 Years,1190,700,Whisky,Storbritannien
Speyside Spey Royal Choice,1881,700,Whisky,Storbritannien
Nittnaus Beerenauslese Exquisite,94,375,Vitt vin,Österrike
Niepoort Charme,489,750,Rött vin,Portugal
Barolo Elio Altare,615,750,Rött vin,Italien
Chapelle-Chambertin Grand Cru Domaine Rossignol-Trapet,1150,750,Rött vin,Frankrike
Chambertin Grand Cru Domaine Rossignol-Trapet,1750,750,Rött vin,Frankrike
Valkyria California Common,25.1,330,Öl,Sverige
Ask Pale Ale,28,330,Öl,Sverige
Embla Pale Ale Pale Ale,28,330,Öl,Sverige
Waxholm Premium Lager,26.5,500,Öl,Sverige
Charmes-Chambertin Grand Cru Marchand-Tawse,1225,750,Rött vin,Frankrike
Elephant Hill Sauvignon Blanc,152,750,Vitt vin,Nya Zeeland
Elephant Hill Merlot Malbec,205,750,Rött vin,Nya Zeeland
Attaque Ale,25.3,330,Öl,Sverige
Rickys India Pale Ale,17.9,500,Öl,Sverige
Zeunerts Merke,15,500,Öl,Sverige
520 Lager,19.8,330,Öl,Sverige
Nya Carnegiebryggeriet J.A.C.K. Session India Pale Ale,19.9,330,Öl,Sverige
Hellyers Road Original Roaring 40s,719,700,Whisky,Australien
Guld Ale,26.8,330,Öl,Sverige
Hönöbryggeriet Lager,24.7,330,Öl,Sverige
Migranten Pale Ale,27.9,330,Öl,Sverige
Örebro Bitter,32.8,500,Öl,Sverige
Public Service American Pale Ale,29.2,330,Öl,Sverige
South Plains Jus Zombie Saison du Mort,21.9,330,Öl,Sverige
Villovägens Falu Röd,28.3,330,Öl,Sverige
Aglianico del Vulture d'Angelo,99,750,Rött vin,Italien
Tâm Batzella,349,750,Rött vin,Italien
Deanston Highland Single Malt 18 Years,1230,700,Whisky,Storbritannien
Ledaig Single Malt 18 Years,1450,700,Whisky,Storbritannien
Coevo Cecchi,479,750,Rött vin,Italien
Brunello di Montalcino Cecchi,339,750,Rött vin,Italien
Litorale Vermentino,129,750,Vitt vin,Italien
Tommasi Ca' Florian Riserva Amarone della Valpolicella Classico,699,750,Rött vin,Italien
Radici Taurasi Riserva,359,750,Rött vin,Italien
Il Lugana,150,750,Vitt vin,Italien
Abbot's Table,279,750,Rött vin,USA
Indomito,279,750,Rött vin,Italien
Corpo Notte,249,750,Rött vin,Italien
Turpino,329,750,Rött vin,Italien
Glendronach The Hielan 8 Years,499,700,Whisky,Storbritannien
Old Tom Frederic Robinson Ltd,28.3,330,Öl,Storbritannien
Campo dei Gigli Amarone Tenuta Sant' Antonio,589,750,Rött vin,Italien
Wittmann 100 Hills Riesling Dry,119,750,Vitt vin,Tyskland
Rånäs Slott Blanc de Blancs,399,750,Mousserande vin,Frankrike
Klingenberg Buntsandstein Spätburgunder,179,750,Rött vin,Tyskland
Klingenberg Spätburgunder R,459,750,Rött vin,Tyskland
Poliziano Mandrone di Lohsa,309,750,Rött vin,Italien
Torshälla 700 år Modolet,99,750,Mousserande vin,Italien
Oremus Late Harvest Tokaji Cuvée,189,500,Vitt vin,Ungern
Penfolds Grange,3999,750,Rött vin,Australien
Porterhouse Wrasslers Stout,26,330,Öl,Irland
Michter's US Nr1 Small Batch Sour Mash,984,700,Whisky,USA
Les hauts de Granget,99,375,Rött vin,Frankrike
Louis Roederer Rosé,575,750,Mousserande vin,Frankrike
Pouilly Fumé Château de Tracy,252,750,Vitt vin,Frankrike
Losi Millennium Gran Selezione,275,750,Rött vin,Italien
Pouilly Fumé 101 Rangs Chateau De Tracy,651,750,Vitt vin,Frankrike
Castello di Ama San Lorenzo,319,750,Rött vin,Italien
Amore Assoluto,89,750,Rött vin,Italien
Corte Figaretto Valpolicella Valpantena Altarol,159,750,Rött vin,Italien
Monte Manco Primitivo di Manduria Dolce Naturale,128,750,Rött vin,Italien
Vina Erdut Traminac Mirisavi,762,500,Vitt vin,Kroatien
Quartese Valdobbiadene Prosecco Superiore Brut,130,750,Mousserande vin,Italien
Giustino B Valdobbiadene Prosecco Superiore Extra Dry,188,750,Mousserande vin,Italien
Chablis Domaine de Oliveira Lecestre,182,750,Vitt vin,Frankrike
Grande Cuvée 1531,157,750,Mousserande vin,Frankrike
Vignoble des 2 lunes Pinot Blanc Apogée,150,750,Vitt vin,Frankrike
Pouilly Fumé Mademoiselle de T Château De Tracy,196,750,Vitt vin,Frankrike
Vignoble des 2 lunes Riesling Genèse,186,750,Vitt vin,Frankrike
Ant More Sauvignon Blanc,151,750,Vitt vin,Nya Zeeland
Famiglia Losi Chianti Querciavalle,176,750,Rött vin,Italien
Domaine La Barroche Châteauneuf-du-Pape,348,750,Rött vin,Frankrike
A Bergère Prestige Brut,499,750,Mousserande vin,Frankrike
Barbaresco Asili Falletto,1499,750,Rött vin,Italien
Grande Alberone Vino Rosso,99,750,Rött vin,Italien
Barbera D´Alba Forte Masso,219,750,Rött vin,Italien
To Øl Trädgården Pale Ale,28.9,330,Öl,Internationellt märke
Ca dei Conti Garganega,181,750,Vitt vin,Italien
Borgogno Barbera d'Alba Superiore,159,750,Rött vin,Italien
Marmalade Porter,25.1,500,Öl,Storbritannien
Constitution Road Shiraz Robertson,179,750,Rött vin,Sydafrika
Constitution Road Chardonnay,149,750,Vitt vin,Sydafrika
Black Tower Rivaner,59,750,Vitt vin,Tyskland
Cruasé Pinot Nero Brut Rosé,194,750,Mousserande vin,Italien
Renero Pinot Nero,224,750,Rött vin,Italien
Calicanto,220,750,Rött vin,Chile
Ca’ del Sette Prosecco Extra Dry,150,750,Mousserande vin,Italien
Amarone della Valpolicella Le Bessole,358,750,Rött vin,Italien
MIM Natura Brut Nature Reserva,109,750,Mousserande vin,Spanien
Spirit of Hven Tycho's Star,495,500,Whisky,Sverige
QMF Colheita Branco,101,750,Vitt vin,Portugal
Nadal Brut Nature Gran Reserva,150,750,Mousserande vin,Spanien
MD Mathias Dahlgren Organic Rioja,99,750,Rött vin,Spanien
MD Mathias Dahlgren Organic Alsace,119,750,Vitt vin,Frankrike
Balder Patersbier,24.9,330,Öl,Sverige
Mathias Dahlgren Brut,299,750,Mousserande vin,Frankrike
Gunderloch Rothenberg Riesling Grosses Gewächs,399,750,Vitt vin,Tyskland
Falchini Chianti Colli Senesi,119,750,Rött vin,Italien
Schmelz Stein am Rain Federspiel Riesling,199,750,Vitt vin,Österrike
Lios Pale Ale,35.5,330,Öl,Sverige
Douglas Laing's Single Minded 15 Years,944,700,Whisky,Storbritannien
Dailuaine Maltbarn 18 Years,1389,700,Whisky,Storbritannien
kå:L swåRtt Stout,36.9,330,Öl,Sverige
Hå:mLe IPA,38.3,330,Öl,Sverige
Huber Grüner Veltliner Alte Setzen Traisental Reserve,179,750,Vitt vin,Österrike
Dugges Orange Haze India Pale Ale,24.8,330,Öl,Sverige
Port Ellen Special Release 2015 32 Years,23799,700,Whisky,Storbritannien
Mammoth Zinfandel,94,750,Rött vin,Italien
Dugges High Five India Pale Ale,24.8,330,Öl,Sverige
Wemyss Malts Peat Chimney,629,700,Whisky,Storbritannien
Wemyss Malts Spice King,629,700,Whisky,Storbritannien
Wemyss Malts The Hive,629,700,Whisky,Storbritannien
Barolo Serralunga Luigi Baudana,309,750,Rött vin,Italien
Glenrothes Buttered Tealoaf Hogshead,1121,700,Whisky,Storbritannien
Amager/Oppigårds Building Bridges India Pale Ale,46.9,500,Öl,Danmark
Prugneto Sangiovese Superiore,89,750,Rött vin,Italien
Armorik Classic,540,700,Whisky,Frankrike
Breizh,480,700,Whisky,Frankrike
Armorik Double Maturation,595,700,Whisky,Frankrike
Pura Fe Garnacha Syrah,189,750,Rött vin,Chile
Elements of Islay Bw5,1190,500,Whisky,Storbritannien
Port Askaig 19 Years,1250,700,Whisky,Storbritannien
Elements of Islay Lp6,1151,500,Whisky,Storbritannien
Elements of Islay Pl3,1407,500,Whisky,Storbritannien
Elements of Islay Br6,1141,500,Whisky,Storbritannien
Benrinnes The Warehouse Collection Bourbon Hogshead 22 Years,1389,700,Whisky,Storbritannien
Isotonic,32.9,330,Öl,Sverige
Borstahusen Lager,25.5,330,Öl,Sverige
Klackabacken Pilsner,19.7,330,Öl,Sverige
Polar,32.3,330,Öl,Venezuela
Barolo Goggiano,371,750,Rött vin,Italien
Ca Dei Conti Angelin Garganega,227,750,Vitt vin,Italien
Ytterby India Pale Ale,29,330,Öl,Sverige
Grant's Ale Cask,339,700,Whisky,Storbritannien
Ensta Mörk Lager,26.2,330,Öl,Sverige
Fryken Havre IPA,29.8,330,Öl,Sverige
Gevrey-Chambertin Roncevies Marchand-Tawse,393,750,Rött vin,Frankrike
NKB Chili Stout,31.4,330,Öl,Sverige
Schwartzman Stout,28.1,330,Öl,Sverige
Beaujolais-Villages Blanc Domaine de Thulon,186,750,Vitt vin,Frankrike
Kacklan IPA,28,330,Öl,Sverige
Umeå Twin IPA,29.5,330,Öl,Sverige
Waxholm India Pale Ale,28.9,330,Öl,Sverige
Helsingborg Session IPA,24.7,330,Öl,Sverige
Baron De Ley Varietales Graciano,129,750,Rött vin,Spanien
Block Nine Caiden's Vineyard Pinot Noir,209,750,Rött vin,USA
Barolo Massolino,299,750,Rött vin,Italien
Dolcetto d'Alba Massolino,145,750,Rött vin,Italien
Langhe Massolino,199,750,Rött vin,Italien
Barbera d'Alba Massolino,159,750,Rött vin,Italien
Moscato d'Asti Massolino,129,750,Vitt vin,Italien
Montecariano Valpolicella Ripasso Classico Superiore,229,750,Rött vin,Italien
Leonate Pecorino,104,750,Vitt vin,Italien
Oakridge Over the Shoulder Chardonnay,189,750,Vitt vin,Australien
Andechser Weissbier Hell,27.9,500,Öl,Tyskland
Oakridge Over the Shoulder Shiraz,189,750,Rött vin,Australien
MilleUna Majara,155,750,Rött vin,Italien
Krauthaker Pinot Crni,215,750,Rött vin,Kroatien
Tail of A Whale,16.1,330,Öl,Sverige
Craigellachie 17 Years,850,700,Whisky,Storbritannien
Roquers de Porrera,458,750,Rött vin,Spanien
Marge,260,750,Rött vin,Spanien
Domaine Labarthe Brut Methode Ancestrale,184,750,Mousserande vin,Frankrike
Miltonduff Liquid Sun 20 Years,1467,700,Whisky,Storbritannien
Glen Spey Liquid Sun Refill Hogshead 26 Years,1507,700,Whisky,Storbritannien
Ardmore Acla Selection Sherry Cask 5 Years,1452,700,Whisky,Storbritannien
Gusto Divino Primo Prosecco Cuvée Extra Dry,99,750,Mousserande vin,Italien
Porco Rosso Cuvée,190,750,Rött vin,Kroatien
Schuster Roter Veltliner,130,750,Vitt vin,Österrike
Mohawk India Pale Ale,29.7,330,Öl,Belgien
Artadi Tempranillo,149,750,Rött vin,Spanien
Bolfan Riesling,149,750,Vitt vin,Kroatien
Szil Völgy Furmint,296,750,Vitt vin,Ungern
Spiegelberg Somlói,279,750,Vitt vin,Ungern
Hexagon,379,750,Rött vin,Portugal
Ben Nevis The Pearls of Scotland Cash Strength,1259,700,Whisky,Storbritannien
Glenturret The Pearls of Scotland Cask Strength,1459,700,Whisky,Storbritannien
Celestino Rosso di Toscana,200,750,Rött vin,Italien
Celestino Pecci Rosso di Montalcino,190,750,Rött vin,Italien
Piot-Sevillano Tradition brut,289,750,Mousserande vin,Frankrike
Finca Rio Negro Tempranillo Merlot Syrah Cabernet Sauvignon,179,750,Rött vin,Spanien
Jordan Nine Yards Chardonnay,299,750,Vitt vin,Sydafrika
Au Bon Climat Hildegard,329,750,Vitt vin,USA
Clendenen Family Vineyards Nebbiolo Bricco Buon Natale,329,750,Rött vin,USA
Jané Ventura Do Gran Reserva Brut Nature,199,750,Mousserande vin,Spanien
Paul John Single Malt Cask No 580,993,700,Whisky,Indien
Glengoyne 18 Years,949,700,Whisky,Storbritannien
Jean Velut Brut,299,750,Mousserande vin,Frankrike
Glengoyne 25 Years,2999,700,Whisky,Storbritannien
Entrecôte Merlot Cabernet Sauvignon,89,750,Rött vin,Frankrike
Via Etulia Chardonnay,111,750,Vitt vin,Moldavien
